x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,action
0.4780796468257904,0.27646106481552124,-0.8833122849464417,0.48970308899879456,0.27118512988090515,-0.8481178283691406,0.5003079175949097,0.2714630961418152,-0.8481939435005188,0.5099073052406311,0.27195632457733154,-0.8482834100723267,0.46382105350494385,0.27171239256858826,-0.8483265042304993,0.4546375274658203,0.2725362181663513,-0.8483819365501404,0.44589221477508545,0.2734322249889374,-0.8486030101776123,0.5227917432785034,0.2741064429283142,-0.5944487452507019,0.4295255243778229,0.27783203125,-0.5945174098014832,0.49839505553245544,0.28302323818206787,-0.7858720421791077,0.4619504511356354,0.2843974232673645,-0.7861723303794861,0.5940418839454651,0.34953129291534424,-0.3722332715988159,0.3668261766433716,0.3532050549983978,-0.4265914261341095,0.6263514161109924,0.46443840861320496,-0.27257242798805237,0.3498598635196686,0.46869534254074097,-0.3603411018848419,0.6218792200088501,0.563618004322052,-0.4720306396484375,0.34780246019363403,0.5702853202819824,-0.5461190938949585,0.6250976920127869,0.5924307703971863,-0.5428032279014587,0.3433443009853363,0.5995831489562988,-0.6208048462867737,0.6064711809158325,0.5900300145149231,-0.615022599697113,0.36438503861427307,0.5984959602355957,-0.6928029656410217,0.6013572812080383,0.5802488327026367,-0.502452552318573,0.367765873670578,0.5881355404853821,-0.5760495662689209,0.5428516268730164,0.5401486158370972,0.007628478575497866,0.42365893721580505,0.5424913763999939,-0.008113641291856766,0.5558661818504333,0.6891993284225464,-0.04376651346683502,0.4062330424785614,0.6899733543395996,-0.07797424495220184,0.5619615316390991,0.8057986497879028,0.4982489347457886,0.42243435978889465,0.8086373805999756,0.4512110948562622,0.546269953250885,0.8181100487709045,0.5339472889900208,0.4321106970310211,0.8185809254646301,0.48948240280151367,0.5821436047554016,0.8535776734352112,0.24022532999515533,0.4048641622066498,0.85826575756073,0.19952915608882904,Sentado
0.4712621569633484,0.2652081251144409,-0.7515743970870972,0.48458126187324524,0.2521645426750183,-0.7252303957939148,0.495083212852478,0.252500057220459,-0.7252878546714783,0.5049946308135986,0.25291574001312256,-0.7253459692001343,0.4543497860431671,0.2518163323402405,-0.7236196994781494,0.44497668743133545,0.2519616484642029,-0.723672091960907,0.4356822967529297,0.2522456645965576,-0.7237728834152222,0.516454815864563,0.2578343451023102,-0.5119970440864563,0.4233824610710144,0.25950542092323303,-0.5046531558036804,0.49312716722488403,0.28084826469421387,-0.6667823791503906,0.4536689817905426,0.2801974415779114,-0.665083110332489,0.5929073095321655,0.34107574820518494,-0.3513946533203125,0.36349332332611084,0.3447675406932831,-0.3521661162376404,0.6236879229545593,0.4564175009727478,-0.21493668854236603,0.34160831570625305,0.4612129032611847,-0.28460264205932617,0.6123060584068298,0.5552327036857605,-0.32860538363456726,0.3538670837879181,0.5657687783241272,-0.436318963766098,0.6126622557640076,0.5869616270065308,-0.38183483481407166,0.3517894446849823,0.5963536500930786,-0.49416467547416687,0.5930290222167969,0.585164487361908,-0.44494661688804626,0.3753301203250885,0.59331214427948,-0.5611822605133057,0.5868842601776123,0.5773009657859802,-0.3530122637748718,0.38153424859046936,0.5847461223602295,-0.4645611345767975,0.5403180718421936,0.5459050536155701,0.005355405621230602,0.41278380155563354,0.5480806827545166,-0.005936282686889172,0.5422335863113403,0.6995111703872681,-0.006109572481364012,0.4106709659099579,0.7022994160652161,0.04847872629761696,0.5630104541778564,0.8120260238647461,0.4721103608608246,0.4192868173122406,0.8140610456466675,0.4745297133922577,0.5495235323905945,0.8249840140342712,0.5026955008506775,0.43132686614990234,0.8248110413551331,0.5042931437492371,0.5831521153450012,0.8609505295753479,0.2449112832546234,0.3996013104915619,0.8644472360610962,0.24990712106227875,Sentado
0.47258898615837097,0.2670009136199951,-0.6270445585250854,0.4857771694660187,0.2515985071659088,-0.6078358292579651,0.4955656826496124,0.2513175904750824,-0.607807993888855,0.5049927830696106,0.2511960566043854,-0.6077529788017273,0.45568302273750305,0.25202909111976624,-0.6077325940132141,0.4458576440811157,0.25253963470458984,-0.6078005433082581,0.43759438395500183,0.25306645035743713,-0.6078574061393738,0.5147287845611572,0.25574108958244324,-0.43364912271499634,0.42395326495170593,0.25956445932388306,-0.4361713230609894,0.49301615357398987,0.2824503481388092,-0.556868314743042,0.45424026250839233,0.2829412519931793,-0.5574982762336731,0.5925697088241577,0.3410050868988037,-0.31008878350257874,0.35813987255096436,0.3448549807071686,-0.33341243863105774,0.6223741769790649,0.45552024245262146,-0.18629227578639984,0.34088248014450073,0.46195608377456665,-0.2786902189254761,0.6105283498764038,0.5551198124885559,-0.2645752727985382,0.3549076318740845,0.5667974948883057,-0.37054556608200073,0.6091762781143188,0.5854580998420715,-0.30833113193511963,0.35195738077163696,0.5982990860939026,-0.4145326316356659,0.5892460346221924,0.5831815004348755,-0.3606230914592743,0.3768610656261444,0.5956204533576965,-0.4683731496334076,0.581983745098114,0.5756707191467285,-0.2858375012874603,0.3836687505245209,0.5864173173904419,-0.39223724603652954,0.5395294427871704,0.5477690696716309,0.005091867409646511,0.4088008999824524,0.5502552390098572,-0.00581692811101675,0.5365976095199585,0.7003955245018005,0.01456875167787075,0.4143171012401581,0.7020266056060791,0.05267031490802765,0.5640488862991333,0.8097767233848572,0.36038145422935486,0.42012399435043335,0.8137754201889038,0.3619493842124939,0.5520386099815369,0.823161780834198,0.3807341456413269,0.4296357035636902,0.8247975707054138,0.38293787837028503,0.5865148305892944,0.86255943775177,0.1864883303642273,0.3981003165245056,0.8680872917175293,0.18565139174461365,Sentado
0.4697043001651764,0.2660478353500366,-0.5604700446128845,0.4830266237258911,0.2511005103588104,-0.5412282347679138,0.4926568269729614,0.25106319785118103,-0.5411968231201172,0.5021350979804993,0.2509744167327881,-0.5410953760147095,0.45272865891456604,0.25115787982940674,-0.5379934310913086,0.4431169629096985,0.25141772627830505,-0.5380783677101135,0.435578316450119,0.2517096698284149,-0.538140058517456,0.5117975473403931,0.25529226660728455,-0.3817000985145569,0.4241538345813751,0.2577356696128845,-0.37036043405532837,0.4898141920566559,0.2815673053264618,-0.49851226806640625,0.45187899470329285,0.28122371435165405,-0.4948403239250183,0.5922134518623352,0.3419239819049835,-0.2857416570186615,0.3599560558795929,0.34628576040267944,-0.2851971387863159,0.6216267347335815,0.45507052540779114,-0.1787814050912857,0.33749526739120483,0.46016138792037964,-0.23366622626781464,0.6093247532844543,0.5560374855995178,-0.24601346254348755,0.35492122173309326,0.5666356086730957,-0.3208850622177124,0.6087177395820618,0.585634708404541,-0.2876009941101074,0.350856751203537,0.5981819033622742,-0.3603913486003876,0.5877254009246826,0.5829484462738037,-0.3377073407173157,0.3754839301109314,0.5947161912918091,-0.40974217653274536,0.5795155763626099,0.5754287838935852,-0.26574191451072693,0.382716566324234,0.585355818271637,-0.3409956395626068,0.5413627624511719,0.5496405959129333,-0.0012112278491258621,0.41133663058280945,0.5528081655502319,0.0004688796470873058,0.5370662808418274,0.6999611854553223,0.02547653578221798,0.4177081882953644,0.7032747864723206,0.07149099558591843,0.5644363760948181,0.8100000619888306,0.32186439633369446,0.418039470911026,0.8141484260559082,0.34199628233909607,0.5521268844604492,0.8239710330963135,0.33755356073379517,0.42635953426361084,0.825873851776123,0.3589288592338562,0.5898243188858032,0.8638785481452942,0.1575527936220169,0.3950433135032654,0.8695126175880432,0.17870719730854034,Sentado
0.46737849712371826,0.26530423760414124,-0.5755671858787537,0.48055151104927063,0.2505970299243927,-0.5562101006507874,0.490239679813385,0.2506122589111328,-0.5561580061912537,0.4998722970485687,0.2508888840675354,-0.5560325384140015,0.4507707953453064,0.2508374750614166,-0.5524711608886719,0.441131055355072,0.2510857582092285,-0.5525608658790588,0.4341188669204712,0.25154706835746765,-0.5525978803634644,0.5101910829544067,0.25651800632476807,-0.3957219421863556,0.42413732409477234,0.2586822211742401,-0.38290780782699585,0.48828279972076416,0.28136146068573,-0.5136088728904724,0.4507596790790558,0.2810751497745514,-0.5093821883201599,0.5915353298187256,0.3420329689979553,-0.29824239015579224,0.3612697422504425,0.34568044543266296,-0.29541531205177307,0.6206821203231812,0.455165296792984,-0.19177977740764618,0.3368844985961914,0.4619232416152954,-0.2388024926185608,0.6081305146217346,0.5570077896118164,-0.24768880009651184,0.354792982339859,0.5676880478858948,-0.31977543234825134,0.6080303192138672,0.5863568186759949,-0.2895720303058624,0.3500450551509857,0.599439263343811,-0.35929736495018005,0.5868622064590454,0.5837323665618896,-0.33899444341659546,0.3740249574184418,0.5956448316574097,-0.4087294340133667,0.5782526135444641,0.5762888789176941,-0.2660890221595764,0.3816004693508148,0.5861061215400696,-0.340009480714798,0.541961133480072,0.5505186319351196,-0.004068086389452219,0.41224175691604614,0.5535503029823303,0.003330534789711237,0.5359858870506287,0.6997169852256775,0.03912348300218582,0.4172895848751068,0.7015988230705261,0.08196591585874557,0.564622700214386,0.8097894191741943,0.3285173177719116,0.41488200426101685,0.8126376867294312,0.3497008681297302,0.5528241395950317,0.8235348463058472,0.34371402859687805,0.42121055722236633,0.8236555457115173,0.36652928590774536,0.5890058875083923,0.8626660704612732,0.16459769010543823,0.3945307731628418,0.8689448237419128,0.1875651627779007,Sentado
0.4643031358718872,0.26773959398269653,-0.5878428220748901,0.4776110351085663,0.2526572644710541,-0.5695162415504456,0.48761025071144104,0.2526816725730896,-0.5694606900215149,0.4974827170372009,0.25302132964134216,-0.5693269371986389,0.44784966111183167,0.25285041332244873,-0.5648853182792664,0.4385763108730316,0.25294890999794006,-0.5649757981300354,0.43170955777168274,0.25317394733428955,-0.5650156736373901,0.5089215636253357,0.25818175077438354,-0.40870997309684753,0.4231242537498474,0.25946998596191406,-0.39174380898475647,0.4858654737472534,0.28338733315467834,-0.525116503238678,0.44857487082481384,0.28305140137672424,-0.519713819026947,0.5905937552452087,0.342487096786499,-0.30503907799720764,0.36128464341163635,0.3457491099834442,-0.30009394884109497,0.6203386187553406,0.4556879997253418,-0.19172616302967072,0.3359909653663635,0.46233347058296204,-0.2432142198085785,0.6078048348426819,0.5565041303634644,-0.24560832977294922,0.3543873429298401,0.5674487948417664,-0.32985416054725647,0.608188271522522,0.58590167760849,-0.2871914803981781,0.3492763638496399,0.5993828177452087,-0.3702499568462372,0.5872563719749451,0.5834535956382751,-0.3369048535823822,0.3727344274520874,0.5961471199989319,-0.4214893877506256,0.5786575078964233,0.5760015249252319,-0.26375487446784973,0.38055187463760376,0.5863726735115051,-0.35071295499801636,0.5419946908950806,0.550866425037384,-0.006154118571430445,0.4123258888721466,0.5541235208511353,0.0054386514239013195,0.5375473499298096,0.700023353099823,0.03230254352092743,0.4171871542930603,0.7017538547515869,0.08193917572498322,0.5648573637008667,0.8098969459533691,0.32875385880470276,0.4135119318962097,0.8122653365135193,0.35981881618499756,0.552630603313446,0.824015200138092,0.34454068541526794,0.4207667410373688,0.8230818510055542,0.37774667143821716,0.5896413326263428,0.862674355506897,0.1635998785495758,0.3930067718029022,0.8696246147155762,0.19838693737983704,Sentado
0.46570494771003723,0.26983845233917236,-0.6047024130821228,0.47863468527793884,0.25407907366752625,-0.585218608379364,0.48851698637008667,0.25405094027519226,-0.5851587653160095,0.49798861145973206,0.2541554868221283,-0.5850165486335754,0.4492345154285431,0.2544700503349304,-0.5823937654495239,0.43947622179985046,0.2546621263027191,-0.5824764370918274,0.4324628710746765,0.25488629937171936,-0.5824979543685913,0.5085317492485046,0.25880250334739685,-0.41732868552207947,0.4233953654766083,0.26076847314834595,-0.40908002853393555,0.48677727580070496,0.28514182567596436,-0.5390425324440002,0.44983822107315063,0.28535157442092896,-0.5360937118530273,0.5903491377830505,0.34303784370422363,-0.30949318408966064,0.3614634573459625,0.3459257483482361,-0.3149643540382385,0.6204503774642944,0.4562145173549652,-0.1955379843711853,0.3350617587566376,0.46206727623939514,-0.2646002471446991,0.6072656512260437,0.5564669966697693,-0.2539653182029724,0.3540932238101959,0.5670428276062012,-0.35684195160865784,0.6079911589622498,0.585955798625946,-0.29790204763412476,0.34874752163887024,0.5993342995643616,-0.39995187520980835,0.5872016549110413,0.5835938453674316,-0.3489384353160858,0.3720971643924713,0.5964659452438354,-0.4516742527484894,0.5783759951591492,0.5760819911956787,-0.2725038230419159,0.3800792694091797,0.5865445137023926,-0.37799975275993347,0.5419520139694214,0.5516006350517273,-0.00652759475633502,0.4124264419078827,0.5547817945480347,0.005834551528096199,0.5393363237380981,0.700510561466217,0.04827108606696129,0.41765958070755005,0.7024070024490356,0.08565349876880646,0.565112829208374,0.8096650242805481,0.3458380103111267,0.4131144881248474,0.8125446438789368,0.36616578698158264,0.5525116324424744,0.8238150477409363,0.361888587474823,0.4206119775772095,0.8235522508621216,0.38429662585258484,0.5907243490219116,0.8627254366874695,0.18177971243858337,0.39156919717788696,0.8703714609146118,0.20291753113269806,Sentado
0.46529677510261536,0.270084410905838,-0.6126498579978943,0.4780077040195465,0.25435084104537964,-0.5936752557754517,0.4879862368106842,0.2543818950653076,-0.5936143398284912,0.49736469984054565,0.25451552867889404,-0.5934740900993347,0.4487619400024414,0.25458502769470215,-0.5901521444320679,0.43885836005210876,0.2546904385089874,-0.5902367234230042,0.4319460093975067,0.25483423471450806,-0.5902630090713501,0.5076364874839783,0.25915074348449707,-0.42689353227615356,0.4229675531387329,0.2607768476009369,-0.4156050384044647,0.4863494336605072,0.2854929566383362,-0.5473020076751709,0.4494471549987793,0.2856467366218567,-0.5434678792953491,0.5898133516311646,0.3428995609283447,-0.31779745221138,0.3611608147621155,0.3461841642856598,-0.32058045268058777,0.6205053925514221,0.45602336525917053,-0.20459257066249847,0.334872305393219,0.4625159502029419,-0.269072949886322,0.6069650650024414,0.5567620396614075,-0.26187509298324585,0.35389840602874756,0.5670033097267151,-0.3599534332752228,0.6074309945106506,0.5863015055656433,-0.30680546164512634,0.3483690619468689,0.5994390249252319,-0.4026566743850708,0.5865924954414368,0.5837289690971375,-0.35684093832969666,0.37186363339424133,0.596818208694458,-0.45485180616378784,0.5777990221977234,0.5761821866035461,-0.2799554169178009,0.3800678849220276,0.5867436528205872,-0.38127249479293823,0.5416160225868225,0.5521231889724731,-0.007024471648037434,0.41185635328292847,0.5552929639816284,0.006355060264468193,0.5401809811592102,0.70106041431427,0.051204852759838104,0.4180735647678375,0.7025625705718994,0.08829974383115768,0.5653592348098755,0.8090754747390747,0.3479333221912384,0.4131329655647278,0.8125879764556885,0.3687150180339813,0.5523183345794678,0.8231471180915833,0.3639797568321228,0.42084580659866333,0.823538064956665,0.38712233304977417,0.5914297699928284,0.8630133867263794,0.18495367467403412,0.39172297716140747,0.8704865574836731,0.20705755054950714,Sentado
0.46570494771003723,0.26966384053230286,-0.6179516911506653,0.4783039093017578,0.2539931833744049,-0.5983720421791077,0.48824751377105713,0.2540655732154846,-0.5983076691627502,0.4974498450756073,0.25424426794052124,-0.5981652736663818,0.4491993188858032,0.25426191091537476,-0.595749020576477,0.4390850067138672,0.2543935477733612,-0.595827043056488,0.43204155564308167,0.2546103298664093,-0.5958429574966431,0.5071833729743958,0.25900664925575256,-0.42865243554115295,0.4227474629878998,0.2606590986251831,-0.421861857175827,0.48650360107421875,0.28516027331352234,-0.5514565706253052,0.4496624171733856,0.28541937470436096,-0.5488960146903992,0.5891832709312439,0.34242209792137146,-0.3172134459018707,0.3608901798725128,0.3463183641433716,-0.3269070088863373,0.6205688714981079,0.45457038283348083,-0.20281675457954407,0.33450260758399963,0.46232742071151733,-0.2769668400287628,0.6069080233573914,0.5562674403190613,-0.2620922923088074,0.3538138270378113,0.5670105814933777,-0.3668157756328583,0.607611894607544,0.5858332514762878,-0.3064511716365814,0.3480963110923767,0.5994985699653625,-0.4103289842605591,0.58673495054245,0.5834305286407471,-0.3576980233192444,0.37186530232429504,0.5969410538673401,-0.462655246257782,0.5776926279067993,0.5758683681488037,-0.2806715667247772,0.38022103905677795,0.586757481098175,-0.3883408010005951,0.5414332747459412,0.5515936017036438,-0.006935415789484978,0.41150087118148804,0.5550960898399353,0.006301360670477152,0.5403938889503479,0.7004595398902893,0.05904167890548706,0.41837218403816223,0.701977014541626,0.08388301730155945,0.5655823349952698,0.8088860511779785,0.3482118546962738,0.4133877456188202,0.8127763867378235,0.36152583360671997,0.5521083474159241,0.8233235478401184,0.3635016083717346,0.4213961064815521,0.8240423202514648,0.3793007731437683,0.5932376980781555,0.8633755445480347,0.18248207867145538,0.391913503408432,0.8708350658416748,0.19613052904605865,Sentado
0.4662843346595764,0.2688835859298706,-0.6150804758071899,0.4788532555103302,0.25322389602661133,-0.5949163436889648,0.48870545625686646,0.2533144950866699,-0.5948531627655029,0.4977746605873108,0.25350531935691833,-0.5947120785713196,0.44987401366233826,0.25362643599510193,-0.5928148627281189,0.4397224485874176,0.2538699805736542,-0.592889666557312,0.4324195683002472,0.25427743792533875,-0.5929034352302551,0.5070527791976929,0.2584982216358185,-0.42438095808029175,0.42292454838752747,0.2605816423892975,-0.41991376876831055,0.4868815541267395,0.28460824489593506,-0.5484431385993958,0.45021072030067444,0.2850004732608795,-0.5465511083602905,0.5888609290122986,0.3422643542289734,-0.31493228673934937,0.3606224060058594,0.34633955359458923,-0.32558804750442505,0.6206113696098328,0.45420560240745544,-0.2009672224521637,0.333640456199646,0.46214091777801514,-0.2772807776927948,0.6068115234375,0.5565450191497803,-0.26172804832458496,0.3537999093532562,0.5669819116592407,-0.36770978569984436,0.6075714230537415,0.5861249566078186,-0.306195467710495,0.34789353609085083,0.5994875431060791,-0.41163599491119385,0.5867483615875244,0.5838136076927185,-0.35794761776924133,0.371813029050827,0.5971366763114929,-0.4640527665615082,0.5777804851531982,0.5762239098548889,-0.28060972690582275,0.3803522288799286,0.5868499875068665,-0.38937562704086304,0.5413510203361511,0.5513930320739746,-0.0069770412519574165,0.41120514273643494,0.5550519824028015,0.006354617886245251,0.5404488444328308,0.7005026340484619,0.06138034909963608,0.4183996915817261,0.7017157077789307,0.08801934868097305,0.5656855702400208,0.809041440486908,0.3536447584629059,0.4134935438632965,0.8129861354827881,0.3681536614894867,0.551954448223114,0.8236485123634338,0.3692072927951813,0.4215696454048157,0.824382483959198,0.3861014246940613,0.5940945744514465,0.8640426993370056,0.18755771219730377,0.39183998107910156,0.8712533712387085,0.20240074396133423,Sentado
